label,tweet
positive,"chair #selfie ""@JetBlue: @StacyCrossB6 @PHLAirport @SaharaSams  Everyone looks #FLAWLESS ;) We're so PROUD of our PHL crew! #BlueHerosâ€ù"
positive,@JetBlue @WSJ #JETBLUE treated me right as a #disabledtraveler thanks for a no hassle flight to @jamaica
positive,@JetBlue flight booked! Heading out to California with the @WikiPearl team for  @NatProdExpo on March 6-8! Can't wait! #ExpoWest
positive,@JetBlue totally would have.... but the outside view was even more camera ready haha #EvenMoreSpace #EvenMoreView http://t.co/dXuX6DBfd3
positive,@JetBlue sent :-) curious to see what kind of comp we get.
positive,@JetBlue I can't wait to hear back from you regarding the internship opportunity! _Ÿ˜_
positive,@JetBlue Thanks for the $100 credit because of the 4hr delay. I can tell customer service means a lot to YOU #Thankful
positive,@JetBlue thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon
positive,@JetBlue I definitely will. Thanks!
positive,@JetBlue I'm #MakingLoveOutofNothingAtAll on my #brandloveaffair to #LAX https://t.co/kdHRUF54sW
positive,@JetBlue Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!
positive,@JetBlue Oh that totally looks on par with @AmericanAir's Admirals Club; any way you can slide us a couple passes? ;)
positive,@JetBlue gr8 #Mint crew on #flight 123 to #LAX they're #Mintalicious #TrueBlueLove #ShelleyandMarcRock #travel #air
positive,"@JetBlue Thanks for offering this service, guys! http://t.co/xDjzkC34GB"
positive,"@JetBlue what can I say, I'm #LostinLove w/our #brandmance https://t.co/Bzwgp7aDVE #wemosaictogether #Mint #Love"
positive,@JetBlue you guys rock!! http://t.co/LA397zaoAY
positive,"That would be great! I never thought I'd be the sort who'd be into them, but it really makes the flying experience more bearable @JetBlue"
positive,@JetBlue thanks to the gent on the phone who fixed my BOS-MCO flight and the fee waiver! A320 now :) #flyfi ! I forget her name :(
positive,"Thanks! Hope I don't look like a complainer, I've written of good experiences w/you in the past and am making do in terminal 5 :) @JetBlue"
positive,@JetBlue Success! Good work JetBlue team
positive,@JetBlue great flight! Great view! :-) http://t.co/Yxn00pnOav
positive,@JetBlue beautiful ride. Thanks again:)
positive,@JetBlue perfect! Probably need some coffee to stay awake during the night ;)
positive,Then you better #HoldOn - #EverythingsGonnaBeAlright @jetblue 4 our #brandloveaffair https://t.co/64kN6GEEP8 #TrueBlueLove #travel #business
positive,@JetBlue haha no need to apologize _Ÿ˜Å I'll be Flight Booking Problems sooner than Late Flightr. I love JetBlue
positive,@JetBlue can't wait! I'll be the one who can't contain herself. _Ÿ˜„
positive,@JetBlue Big thanks to Ricardo Olavarria at Reagan Airport. Fixed our ticket and made sure we made it for our friend's wedding #greatservice
positive,@JetBlue Really!? That's good to hear! Thanks for the update @walls29 We may make that business meeting after all.
positive,@JetBlue PDX to JFK was suuuuper HOT.
positive,"@JetBlue Love you, bae. #JetBae"
positive,@JetBlue You definitely will!
positive,@JetBlue you don't remember our date Monday night back to NYC? #heartbroken
positive,@JetBlue ugh always know a way to my heart _Ÿ˜˜_Ÿ™Œ
positive,@JetBlue Thank you guys! Brilliant customer service
positive,"@JetBlue Great Thank you, lets hope so! Could you please notify me if flight 2302 leaves JFK? Thank you again"
positive,@JetBlue that is great. But once it gets to Buffalo will it be able to leave and get to JFK? Or there's issues still at Buffalo airport?
positive,"@JetBlue, was far less painful than what was coming from Avis.  _Ÿ’™"
positive,@JetBlue my flight attendant Angel was awesome. #415 #kudos
positive,@JetBlue thank you #loyalmosaicmember
positive,@JetBlue thank you very very much!! _Ÿ’™_Ÿ’™
positive,@JetBlue Awww thank you B6! Glad to hear it!  Made my day! &amp; one last question do you have any idea what tail is operating flt 606 2maro? :)
positive,@JetBlue in the sky on flight 833 from BOS to SFO. Awesome crew! Helene rocks!
positive,@JetBlue I LOVE JET BLUE!
positive,@NinaDavuluri We think it's a treat to have you onboard! Enjoy your flight. _Ÿ’™
positive,@JetBlue @NinaDavuluri _Ÿ˜ƒcool
positive,@JetBlue yes! Always a treat to fly with you guys! _Ÿ˜_âœˆï¸è
positive,@JetBlue Thank you. I really would have preferred Jet Blue. You guys have the best seats in the business.
positive,"@JetBlue yes thankfully! Catering just got here and now they are loading, but very frustrated. I was supposed to be there by 10-10:30"
positive,@JetBlue safety first !! #lovejetblue
positive,@JetBlue here in Austin I saw the water bottles &amp; snacks @ the desk for your waiting passengers! Im so Flight Booking Problems my next flight with you!
positive,"@JetBlue no, they're too busy being awesome and trying to get us out ASAP. I'll deal."
positive,@JetBlue thanks so much!! âù_ï¸èâœ¨ very relaxing flight!
positive,@JetBlue excellent. you guys are the best
positive,"@JetBlue Although it wasn't totally the answer I was looking for, I appreciate the prompt response."
positive,@JetBlue oh yes! I hope you expand to other airports soon so I can fly you to see my family each year!!!!
positive,@JetBlue thanks JB!! This is why I _Ÿ’™ you!
positive,"@JetBlue but thank you! Love, an anxious flyer."
positive,@JetBlue Same exact flight too. Love JetBlue. Really want to fly with ya'll. But that's a little pricey for basic (not Mint). BOS to SFO.
positive,@JetBlue offers hot tea and coffee...at the gate! You guys make me wonder why I have ever flown any other airlines! â˜•âœˆ_Ÿ‘ç
positive,"@JetBlue awesome, thanks!"
positive,@JetBlue keep going back and forth with being able to board and then not. But great agents in savannah!
positive,@JetBlue That'd be nice! Hoping to rack up enough miles to take a trip to Seattle and enjoy a perfect latte in the city of coffee.
positive,"@JetBlue Vegas, San Francisco, Baltimore, San Diego and Philadelphia so far! I'm a very frequent business traveler."
positive,@JetBlue you reimbursed everyone on the flight a portion of their ticket. I still love JetBlue! Best American airline!
positive,@JetBlue @TSA JetBlue never disappoints !
positive,@JetBlue thanks for your help! #jetbluesofly
positive,"@JetBlue:  Ahoy from a loyal #AllYouCanJetPass holder! When do you anticipate direct US flights to #Havana, #Cuba? (#JetBlue #Vacation)"
positive,"@JetBlue okie doke! Knowing you, you will fix this ;)"
positive,".@JetBlue Wish you would make Austin, TX a hub. Missing you as my â€œonlyâ€ù airline for all my biz travel since I moved from BOS. :("
positive,@JetBlue Crisis averted! Flight #69 from BOS to FLL is boarding. Let's hope the new pilots aren't Clarence Oveur and Roger Murdock. :-)
positive,@JetBlue thanks to Julian at login for getting me onto an earlier flight back to DCA
positive,Not your fault @JetBlue Social Media Awesome People. I know everyone is working hard to get us in our way.
positive,@JetBlue Seems a few of my friends speak highly as well. Now we just need to find a decent priced way to go from YVR to SEA and overnight.
positive,@JetBlue thanks
positive,@JetBlue Then en route to the airport the rebooked ticket was refunded.
positive,@JetBlue we made it safe and sound. Thank you for the safe travels.
positive,"@JetBlue flight attendant Wendi on Flt 127 on 2/17, Newark to Orlando.  _Ÿ‘ç_Ÿ‘ç"
positive,@JetBlue There's just so many choices for y'all south of the border and I know not every airline is equal - lowest price != best value. ;)
positive,@JetBlue I love you
positive,"@JetBlue be flying soon to NYC on your airline, of all airlines I've flown you're still #1 to me _Ÿ˜__Ÿ˜__Ÿ˜_âœˆï¸èâœˆï¸èâœˆï¸è"
positive,"@JetBlue Utah, I think. And thanks!"
positive,@JetBlue thank you!
positive,"@JetBlue, never been delayed before; 533 to TPA out of BDL. Better safe than sorry. _Ÿ’™ #lovejetblue #onlyblue #jetblueforever"
positive,@JetBlue great flight and crew! Flight 51 from BOS to MCO
positive,@JetBlue That's why I love JetBlue! #truebluemember4life
positive,"@JetBlue Awesome, thanks! I'll give a call Late Flightr today. Appreciate the help!"
positive,@JetBlue THANKS!! Her 80th bday is Saturday. We're having an aviation themed surprise party for her.
positive,"@JetBlue Best airline name ever. Whenever I see it, I want to get on their plane to blue skies &amp; sea. (And they DELIVER on that promise)"
positive,@JetBlue is gettin fancy! #Mint #LieFlat Nice work on the menu @Saxonandparole #LobsterMac #BloodyMary #JetSetter http://t.co/zf5wjgtXzT
positive,@JetBlue you guys are lucky I love you
positive,@JetBlue thank you will do!! You guy are awesome!
positive,"@JetBlue no, but we're on the flight leaving from Boston to Seattle right now. :) flight 597"
positive,@JetBlue definitely!
positive,@JetBlue okay awesome! Thank you!
positive,@JetBlue I was so excited when I saw that you fly there! #ionlyflyblue
positive,@JetBlue TA off site at #thelodge. Should be a fun day. @YeniettElswood @AndrewBiga @CodyCleverly @HeidiMacey @motherpollock
positive,@JetBlue just mine sadly.. But yea the fly fi is awesome
positive,@JetBlue thank you!!
positive,@JetBlue ready to go to Disneyworld!  For the @runDisney #PrincessHalf http://t.co/sTQY9V8256
positive,@JetBlue Thank you for the JetBlue Credit. Nice save :-)
positive,@JetBlue #Bluemanity @AirlineAdviser loves this. Have a great time flying this
positive,"@JetBlue yes, with about 20 minutes to spare.  FYI - your employees are amazing.  Keep up the good work!"
positive,@JetBlue OH YEAH!!! great flight down to Mexico with a wonderful crew!! Thank you!!
positive,@JetBlue Thanks!
positive,@JetBlue good morning sunshine! #TailfinThursday http://t.co/Nc0ES6e4Lf
positive,@JetBlue where's my selfie?
positive,@JetBlue Airways Reveals 'Bluemanity' Livery - TravelPulse http://t.co/fTTfyFMvCO
positive,@JetBlue haha thanks Jetblue_Ÿ‘Œâ˜ºï¸è
positive,I know you have a lot of baggage... But i want you to know i really enjoyed being inside you. @JetBlue #Jetbae
positive,@JetBlue Thank you so much!  I wasn't sure since in know the limit is 4 ozs. Excited to fly with JetBlue!
positive,"Hey @JetBlue, that's a sexy tattoo you got there on your left engine. #Jetbae http://t.co/Ox4w6KtsGI"
positive,@JetBlue thanks to O StBernard for taking time to read through page to find info as supervisor felt to insist tho I showed previous comm
positive,@JetBlue Jua at JFK 'Just Ask' desk was incredibly helpful! Thanks!
positive,@JetBlue #ClosePWCS please just tweet this_Ÿ™è_Ÿ™èâù_ï¸è I fly jetblue every time btw_Ÿ˜è
positive,"@JetBlue btw, her name was Samantha and she won over everyone on the flight"
positive,@JetBlue I will! Thank you!
positive,@JetBlue u cool
positive,@JetBlue Amazingly Awesome customer service from your reservation agents tonight. Helping correct a mistake. I so love this airline. :)
positive,"@JetBlue The 13th Annual Martha's Vineyard African American Film Festival  August 10-15, 2015   Our attendees deserve a great flight to MV??"
positive,@JetBlue @T5Sparrow Love it. They're cute
positive,@JetBlue the best airline in the world
positive,@JetBlue I would go anywhere JetBlue goes.
positive,@JetBlue wow you guys answer people wow you care I love jet blue
positive,@JetBlue thanks. I appreciate your prompt response.
positive,@JetBlue good luck. Thanks.
positive,"It really is nice, though. The snack fridgeâ€_that you can just get up and take stuff out, like a dorm common room, is genius. @JetBlue"
positive,"@JetBlue if I tell you I like that @warriors pick, will that get me that bump to first class? :)"
positive,@JetBlue I'll pass along the advice. You guys rock!!
positive,"@JetBlue I can't say what airline I am on right now, but I sincerely miss you. #bestairline"
positive,@JetBlue ok. I'll book JB to JFK then book to ATH. Thank you.
positive,@JetBlue Yes That's true but they are a bit pricey I will look into it further. Love you guys.
positive,"@JetBlue I flew to San Francisco from Fort Lauderdale with you last year, had a fantastic time so would like to go back !"
positive,"@JetBlue My #FlyingItForward affects just one small family of four, but it would make a huge difference in their life."
positive,@JetBlue Hawaii! Get me somewhere warm &amp; I can find some good to do. #FlyItForward
